ApplicationID,CandidateID,JobRoleKey,SourceKey,AppliedDate,FurthestStageKey,Status,HiredDate,TimeToHireDays
3728,1750,16,3,2025-05-28,2,Rejected,,
3729,355,49,1,2026-04-27,1,Rejected,,
3730,915,47,3,2025-07-24,3,Rejected,,
3731,2448,46,5,2025-10-05,1,Rejected,,
3732,281,11,2,2025-07-19,3,Rejected,,
3733,1648,39,6,2026-01-04,1,Rejected,,
3734,305,58,3,2025-10-02,5,Hired,2025-11-01,30
3735,744,64,4,2026-02-20,2,Rejected,,
3736,1170,1,1,2025-06-12,1,Rejected,,
3737,2329,49,1,2025-12-21,1,Rejected,,
3738,1073,51,2,2025-06-27,1,Rejected,,
3739,2744,51,6,2026-04-01,1,Rejected,,
3740,183,5,4,2025-05-16,1,Rejected,,
3741,1637,57,3,2025-08-13,1,Rejected,,
3742,172,35,4,2025-09-05,3,Rejected,,
3743,1429,11,2,2025-03-03,1,Rejected,,
3744,3125,20,5,2025-09-22,1,Rejected,,
3745,2364,20,1,2025-10-16,1,Rejected,,
3746,462,24,4,2025-02-05,2,Rejected,,
3747,1628,6,3,2025-10-15,1,Rejected,,
3748,633,7,1,2025-12-17,3,Rejected,,
3749,1012,53,3,2026-03-20,1,Rejected,,
3750,374,35,3,2026-05-03,1,Rejected,,
3751,1206,50,6,2025-02-04,3,Rejected,,
3752,1602,35,1,2025-06-04,1,Withdrawn,,
3753,2703,68,1,2025-01-01,3,Rejected,,
3754,1065,68,2,2025-04-14,1,Rejected,,
3755,1321,5,5,2025-04-05,1,Rejected,,
3756,225,56,6,2025-01-30,2,Rejected,,
3757,1903,22,1,2025-03-01,3,Rejected,,
3758,2727,22,1,2025-06-25,2,Rejected,,
3759,1059,3,1,2025-05-27,1,Rejected,,
3760,3115,51,2,2025-01-23,1,Rejected,,
3761,419,1,1,2025-09-03,2,Rejected,,
3762,3063,26,4,2025-03-06,1,Rejected,,
3763,1728,6,1,2025-12-06,1,Rejected,,
3764,238,47,1,2026-03-06,1,Withdrawn,,
3765,179,54,1,2025-12-22,4,Rejected,,
3766,1094,7,1,2025-06-12,1,Rejected,,
3767,1970,50,2,2025-04-06,1,Rejected,,
3768,125,41,4,2025-08-06,1,Rejected,,
3769,1719,5,1,2025-04-19,2,Rejected,,
3770,2553,51,4,2025-05-27,1,Rejected,,
3771,3041,11,3,2025-10-03,1,Rejected,,
3772,2340,3,1,2025-10-26,5,Hired,2025-12-04,39
3773,786,13,1,2025-08-05,1,Rejected,,
3774,1339,8,1,2025-11-09,2,Withdrawn,,
3775,510,22,6,2025-05-22,5,Hired,2025-06-12,21
3776,2936,36,1,2025-04-09,2,Rejected,,
3777,3097,22,4,2026-03-03,1,Rejected,,
3778,882,44,4,2026-03-15,1,Rejected,,
3779,1397,34,5,2025-07-01,2,Rejected,,
3780,1087,54,2,2026-04-09,1,Rejected,,
3781,58,11,2,2026-01-23,1,Rejected,,
3782,1214,41,2,2025-12-10,3,Rejected,,
3783,1143,56,1,2025-12-28,1,Rejected,,
3784,2542,60,2,2025-11-28,1,Rejected,,
3785,2945,48,1,2025-10-19,2,Rejected,,
3786,486,19,4,2026-04-14,3,Rejected,,
3787,2776,34,1,2025-02-28,2,Rejected,,
3788,3175,31,1,2025-02-12,1,Rejected,,
3789,989,49,1,2025-02-17,2,Rejected,,
3790,2398,7,3,2025-07-31,1,Rejected,,
3791,141,4,6,2025-10-08,1,Rejected,,
3792,3184,30,3,2025-09-27,3,Rejected,,
3793,280,58,3,2025-11-03,5,Hired,2025-12-07,34
3794,827,13,1,2025-11-15,1,Withdrawn,,
3795,301,1,2,2026-03-10,1,Withdrawn,,
3796,991,31,2,2025-07-25,5,Hired,2025-09-01,38
3797,1095,31,1,2026-03-05,3,Rejected,,
3798,3001,42,3,2025-11-06,1,Rejected,,
3799,2422,69,1,2025-06-09,1,Rejected,,
3800,1765,20,3,2025-06-09,5,Hired,2025-07-05,26
3801,1045,25,2,2026-05-08,1,Rejected,,
3802,1966,12,1,2026-04-25,5,Hired,2026-06-13,49
3803,918,57,2,2026-05-02,2,Rejected,,
3804,3064,3,2,2025-04-30,2,Rejected,,
3805,3165,21,1,2026-01-15,2,Rejected,,
3806,2236,39,4,2025-06-10,1,Rejected,,
3807,2426,51,1,2025-03-12,1,Rejected,,
3808,1521,32,3,2025-05-01,5,Hired,2025-06-10,40
3809,246,1,2,2025-06-01,1,Rejected,,
3810,1299,48,4,2026-03-20,2,Rejected,,
3811,270,48,4,2026-04-28,1,Rejected,,
3812,3077,12,4,2025-12-01,1,Rejected,,
3813,2464,10,4,2026-01-03,1,Rejected,,
3814,1768,8,1,2025-05-30,1,Rejected,,
3815,800,55,4,2025-08-24,3,Rejected,,
3816,996,33,1,2025-08-31,2,Rejected,,
3817,1997,66,4,2025-03-11,1,Rejected,,
3818,629,23,1,2025-04-08,1,Rejected,,
3819,3040,26,6,2026-05-29,1,Rejected,,
3820,2550,69,2,2025-05-09,5,Hired,2025-05-31,22
3821,2699,20,1,2025-11-11,5,Hired,2025-12-07,26
3822,2726,53,6,2025-03-24,5,Hired,2025-04-23,30
3823,2489,15,3,2026-05-31,3,In Progress,,
3824,471,36,4,2025-06-30,1,Withdrawn,,
3825,1012,53,3,2025-04-18,1,Rejected,,
3826,3148,52,1,2025-02-07,2,Withdrawn,,
3827,2743,29,2,2025-11-19,2,Rejected,,
3828,419,23,3,2026-01-11,2,Rejected,,
3829,958,67,2,2025-09-04,5,Hired,2025-10-02,28
3830,272,26,4,2026-02-06,1,Rejected,,
3831,2003,38,1,2026-05-17,1,Withdrawn,,
3832,217,17,1,2026-04-06,2,Rejected,,
3833,2636,13,2,2026-02-28,1,Rejected,,
3834,2054,63,3,2026-05-11,5,Hired,2026-06-12,32
3835,530,45,3,2025-10-16,1,Rejected,,
3836,1658,27,1,2025-05-26,1,Rejected,,
3837,2968,57,1,2025-09-22,1,Rejected,,
3838,1993,42,1,2025-04-03,1,Withdrawn,,
3839,2496,11,6,2025-04-02,1,Rejected,,
3840,1778,20,3,2025-06-03,3,Rejected,,
3841,1725,19,2,2025-06-04,2,Withdrawn,,
3842,1354,15,6,2025-06-26,2,Rejected,,
3843,1245,55,3,2025-12-11,3,Rejected,,
3844,2620,9,1,2026-02-28,1,Rejected,,
3845,1204,30,4,2026-04-07,3,Rejected,,
3846,630,1,2,2025-07-12,1,Rejected,,
3847,1839,15,3,2025-08-21,1,Rejected,,
3848,641,50,4,2025-10-18,2,Rejected,,
3849,2443,1,3,2025-08-22,5,Hired,2025-09-19,28
3850,2399,38,4,2026-05-04,5,Hired,2026-05-30,26
3851,3063,50,1,2026-01-29,1,Rejected,,
3852,498,1,3,2025-05-06,1,Rejected,,
3853,835,6,3,2025-09-20,1,Rejected,,
3854,2555,57,4,2025-12-10,3,Withdrawn,,
3855,2949,10,4,2025-03-22,1,Rejected,,
3856,535,32,2,2026-01-20,1,Rejected,,
3857,2476,33,2,2025-02-22,5,Hired,2025-03-26,32
3858,1975,14,1,2025-09-06,5,Hired,2025-10-15,39
3859,79,6,1,2026-02-26,1,Rejected,,
3860,730,35,5,2025-04-20,1,Rejected,,
3861,2787,44,1,2025-09-23,1,Rejected,,
3862,777,9,1,2026-05-18,1,Rejected,,
3863,1900,11,1,2025-10-08,1,Withdrawn,,
3864,2027,3,3,2025-04-22,2,Rejected,,
3865,169,58,4,2025-11-18,2,Rejected,,
3866,856,1,1,2026-05-05,5,Hired,2026-06-29,55
3867,1409,55,5,2026-02-04,2,Rejected,,
3868,628,30,2,2025-04-21,1,Rejected,,
3869,92,69,2,2025-03-31,1,Withdrawn,,
3870,70,58,1,2025-04-29,5,Hired,2025-05-29,30
3871,1802,7,1,2025-05-24,4,Rejected,,
3872,994,19,1,2025-07-14,1,Rejected,,
3873,2847,21,3,2025-05-08,2,Rejected,,
3874,1676,22,6,2025-05-05,2,Rejected,,
3875,1311,43,2,2025-07-22,2,Rejected,,
3876,1787,66,1,2026-01-25,1,Rejected,,
3877,1397,23,2,2026-01-25,1,Withdrawn,,
3878,274,2,1,2025-03-16,1,Rejected,,
3879,3005,5,3,2025-08-14,1,Rejected,,
3880,3136,6,1,2025-07-12,1,Rejected,,
3881,492,11,1,2025-01-22,5,Hired,2025-03-07,44
3882,49,51,3,2025-02-02,1,Rejected,,
3883,2508,49,3,2025-09-20,1,Rejected,,
3884,1330,17,4,2025-03-08,1,Withdrawn,,
3885,1385,9,3,2026-02-27,2,Rejected,,
3886,2226,58,1,2025-06-20,5,Hired,2025-07-16,26
3887,2151,28,4,2025-11-14,3,Rejected,,
3888,354,2,2,2025-11-02,1,Rejected,,
3889,2722,52,4,2025-11-07,1,Rejected,,
3890,1620,42,4,2026-05-19,1,Rejected,,
3891,2548,10,6,2025-03-26,1,Rejected,,
3892,495,17,5,2026-05-12,1,Rejected,,
3893,2773,60,5,2026-02-02,5,Hired,2026-02-21,19
3894,1644,36,1,2025-06-12,3,Rejected,,
3895,3146,47,4,2025-03-27,2,Rejected,,
3896,509,52,6,2026-01-07,1,Rejected,,
3897,3101,8,2,2025-04-25,2,Rejected,,
3898,122,19,3,2025-04-14,2,Rejected,,
3899,3192,4,3,2025-12-10,2,Rejected,,
3900,1615,55,6,2025-03-29,1,Rejected,,
3901,479,9,3,2025-04-05,1,Rejected,,
3902,2158,49,1,2025-04-18,1,Rejected,,
3903,78,15,2,2025-05-23,1,Rejected,,
3904,1185,65,4,2025-07-03,1,Rejected,,
3905,1714,63,1,2026-02-15,2,Withdrawn,,
3906,3014,21,2,2025-11-20,1,Rejected,,
3907,327,5,1,2025-06-09,5,Hired,2025-07-18,39
3908,1347,15,1,2025-08-27,2,Rejected,,
3909,2844,55,4,2025-10-27,2,Withdrawn,,
3910,2746,23,3,2026-01-08,1,Withdrawn,,
3911,2304,54,4,2025-03-17,2,Rejected,,
3912,653,16,2,2025-12-02,3,Withdrawn,,
3913,1647,53,4,2025-06-20,1,Rejected,,
3914,1826,66,2,2026-04-20,1,Rejected,,
3915,73,31,2,2025-10-09,3,Rejected,,
3916,2903,26,1,2025-02-28,2,Rejected,,
3917,2909,51,1,2025-11-24,2,Rejected,,
3918,2189,12,4,2025-03-19,1,Rejected,,
3919,2621,42,4,2025-02-13,3,Rejected,,
3920,271,30,4,2025-03-19,2,Rejected,,
3921,2256,44,1,2025-08-25,1,Rejected,,
3922,2811,56,3,2025-04-06,3,Rejected,,
3923,153,21,1,2025-05-03,2,Rejected,,
3924,1622,32,1,2025-08-27,1,Rejected,,
3925,2943,20,4,2025-03-14,1,Rejected,,
3926,1217,61,3,2025-08-01,2,Rejected,,
3927,2411,23,4,2025-09-01,3,Rejected,,
3928,2756,49,1,2026-04-26,1,Withdrawn,,
3929,1506,19,4,2025-05-11,1,Rejected,,
3930,1311,5,1,2026-02-14,1,Rejected,,
3931,2538,49,4,2025-09-24,1,Rejected,,
3932,123,34,4,2026-01-11,1,Rejected,,
3933,1669,24,3,2026-02-16,1,Rejected,,
3934,1196,6,2,2025-07-06,2,Rejected,,
3935,1630,49,4,2025-07-17,2,Rejected,,
3936,2924,24,4,2025-10-27,1,Rejected,,
3937,1667,17,1,2025-02-28,2,Withdrawn,,
3938,705,5,1,2025-11-01,2,Rejected,,
3939,3177,47,3,2025-12-18,1,Rejected,,
3940,3070,41,2,2025-07-31,2,Rejected,,
3941,1580,32,4,2026-03-01,1,Rejected,,
3942,1361,31,1,2026-03-26,5,Hired,2026-04-24,29
3943,344,34,1,2025-03-05,1,Rejected,,
3944,2244,14,5,2026-03-21,1,Rejected,,
3945,2108,23,4,2026-01-14,3,Rejected,,
3946,2358,67,1,2025-03-23,2,Rejected,,
3947,939,58,2,2025-06-14,1,Rejected,,
3948,449,25,2,2026-01-14,2,Withdrawn,,
3949,257,58,5,2025-06-04,5,Hired,2025-06-28,24
3950,1485,45,3,2025-08-06,2,Rejected,,
3951,2257,18,6,2025-11-01,1,Rejected,,
3952,2494,69,3,2026-04-13,2,Rejected,,
3953,2774,42,4,2025-01-06,1,Rejected,,
3954,2881,11,1,2025-09-22,2,Rejected,,
3955,2284,59,4,2026-05-25,3,Rejected,,
3956,756,53,2,2025-01-25,2,Rejected,,
3957,2904,56,1,2026-04-11,1,Rejected,,
3958,1872,46,1,2025-11-30,3,Rejected,,
3959,2766,22,1,2025-07-29,2,Rejected,,
3960,2707,53,3,2025-09-03,5,Hired,2025-09-20,17
3961,661,1,1,2025-05-15,2,Rejected,,
3962,1088,61,3,2026-03-03,5,Hired,2026-04-04,32
3963,1441,25,1,2026-01-13,1,Withdrawn,,
3964,241,16,4,2025-08-08,1,Withdrawn,,
3965,432,59,1,2025-03-16,1,Rejected,,
3966,542,20,2,2025-02-18,1,Rejected,,
3967,1423,44,3,2025-08-14,3,Rejected,,
3968,785,59,4,2026-04-25,1,Withdrawn,,
3969,2476,17,4,2026-05-13,1,Rejected,,
3970,1958,2,2,2025-07-23,2,Rejected,,
3971,2583,1,4,2025-01-09,1,Rejected,,
3972,574,41,3,2025-02-07,2,Rejected,,
3973,1740,66,1,2026-04-24,2,Rejected,,
3974,2675,41,1,2026-01-26,2,Rejected,,
3975,498,4,3,2026-04-23,1,Rejected,,
3976,1734,60,5,2025-09-30,2,Rejected,,
3977,1173,17,1,2026-03-12,2,Rejected,,
3978,2711,51,1,2025-08-14,1,Withdrawn,,
3979,1133,18,3,2025-04-09,3,Rejected,,
3980,2874,3,4,2025-01-14,2,Rejected,,
3981,1190,52,3,2025-08-15,5,Hired,2025-09-06,22
3982,1607,16,1,2025-06-15,3,Withdrawn,,
3983,2214,28,2,2026-03-29,2,Rejected,,
3984,72,21,3,2025-09-27,2,Rejected,,
3985,101,40,5,2025-09-14,5,Hired,2025-10-11,27
3986,2247,12,1,2025-03-07,5,Hired,2025-04-22,46
3987,2930,19,2,2025-07-11,3,Rejected,,
3988,23,59,1,2026-01-31,3,Withdrawn,,
3989,2096,9,1,2025-03-28,2,Withdrawn,,
3990,2453,7,6,2025-03-21,2,Rejected,,
3991,2389,3,6,2025-11-09,1,Rejected,,
3992,842,38,2,2025-01-18,2,Rejected,,
3993,1192,8,1,2026-03-26,1,Withdrawn,,
3994,1,42,4,2025-07-30,1,Rejected,,
3995,1913,10,3,2025-09-27,1,Rejected,,
3996,1622,13,4,2025-12-15,2,Rejected,,
3997,474,13,1,2026-04-19,1,Rejected,,
3998,1953,24,1,2025-05-04,1,Rejected,,
3999,2558,48,3,2025-05-29,1,Rejected,,
4000,1731,49,5,2026-01-27,1,Rejected,,
